id,name,scientific,order,family,genus,species,image,paragraph
myid,Aerides,none,Asparagales,Orchidaceae,Aerides,none,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Aerides-falcatum.jpg/220px-Aerides-falcatum.jpg,"<p><i><b>Aerides</b></i>, known commonly as <b>cat's-tail orchids</b> and <b>fox brush orchids</b>,  is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> belonging to the orchid family (<a href=""/wiki/Orchidaceae"" title=""Orchidaceae"">Orchidaceae</a>) (subfamily <a href=""/wiki/Epidendroideae"" title=""Epidendroideae"">Epidendroideae</a>, tribe <a href=""/wiki/Vandeae"" title=""Vandeae"">Vandeae</a>, subtribe <a href=""/wiki/Aeridinae"" title=""Aeridinae"">Aeridinae</a>). It is a group of <a class=""mw-redirect"" href=""/wiki/Tropical"" title=""Tropical"">tropical</a> <a href=""/wiki/Epiphyte"" title=""Epiphyte"">epiphyte</a> orchids that grow mainly in the warm lowlands of tropical Asia from India to southern China to New Guinea.<sup class=""reference"" id=""cite_ref-melissa_1-1""><a href=""#cite_note-melissa-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup> They are valued in horticulture for their racemes of showy, fragrant, colorful flowers.<sup class=""reference"" id=""cite_ref-BanksDavid_3-0""><a href=""#cite_note-BanksDavid-3"">[3]</a></sup>
</p>"
myid,Aeschynanthus,none,Lamiales,Gesneriaceae,Aeschynanthus,none,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"<p>See text.
</p>"
myid,Aesculus,none,Sapindales,Sapindaceae,Aesculus,none,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Aesculus_hippocastanum_flori.jpg/220px-Aesculus_hippocastanum_flori.jpg,"<p>The <a href=""/wiki/Genus"" title=""Genus"">genus</a> <i><b>Aesculus</b></i> (<span class=""nowrap""><span class=""IPA nopopups""><a href=""/wiki/Help:IPA_for_English"" title=""Help:IPA for English"">/<span style=""border-bottom:1px dotted""><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""/ɛ/ short 'e' in 'bed'"">ɛ</span><span title=""'s' in 'sigh'"">s</span><span title=""'k' in 'kind'"">k</span><span title=""/j/ 'y' in 'yes'"">j</span><span title=""/ʊ/ or /ə/ 2nd 'u' in 'beautiful'"">ᵿ</span><span title=""'l' in 'lie'"">l</span><span title=""/ə/ 'a' in 'about'"">ə</span><span title=""'s' in 'sigh'"">s</span></span>/</a></span></span><sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup> or <span class=""nowrap""><span class=""IPA nopopups""><a href=""/wiki/Help:IPA_for_English"" title=""Help:IPA for English"">/<span style=""border-bottom:1px dotted""><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""/aɪ/ long 'i' in 'tide'"">aɪ</span><span title=""'s' in 'sigh'"">s</span><span title=""'k' in 'kind'"">k</span><span title=""/j/ 'y' in 'yes'"">j</span><span title=""/ʊ/ or /ə/ 2nd 'u' in 'beautiful'"">ᵿ</span><span title=""'l' in 'lie'"">l</span><span title=""/ə/ 'a' in 'about'"">ə</span><span title=""'s' in 'sigh'"">s</span></span>/</a></span></span>) comprises 13–19 species of <a class=""mw-redirect"" href=""/wiki/Flowering_plants"" title=""Flowering plants"">flowering plants</a> in the <a href=""/wiki/Sapindus"" title=""Sapindus"">soapberry</a> and <a href=""/wiki/Lychee"" title=""Lychee"">lychee</a> family <a href=""/wiki/Sapindaceae"" title=""Sapindaceae"">Sapindaceae</a>.  They are <a href=""/wiki/Tree"" title=""Tree"">trees</a> and <a href=""/wiki/Shrub"" title=""Shrub"">shrubs</a> <a href=""/wiki/Native_plant"" title=""Native plant"">native</a> to the <a class=""mw-redirect"" href=""/wiki/Temperateness"" title=""Temperateness"">temperate</a> Northern Hemisphere, with six species native to North America and seven to 13 species native to Eurasia. Also, several <a href=""/wiki/Hybrid_(biology)"" title=""Hybrid (biology)"">hybrids</a> occur. <i>Aesculus</i> exhibits a classical <a href=""/wiki/Arcto-Tertiary_Geoflora"" title=""Arcto-Tertiary Geoflora"">arcto-Tertiary distribution</a>.<sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[a]</a></sup>
</p>"
myid,Aethionema,none,Brassicales,Brassicaceae,Aethionema,none,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Aethionema_grandiflora0.jpg/220px-Aethionema_grandiflora0.jpg,"<p>See text.
</p>"
myid,Afgekia,none,Fabales,Fabaceae,Afgekia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Afgekia_sericea_001.jpg/220px-Afgekia_sericea_001.jpg,"<p><i><a class=""new"" href=""/w/index.php?title=Afgekia_filipes&amp;action=edit&amp;redlink=1"" title=""Afgekia filipes (page does not exist)"">Afgekia filipes</a></i><br/>
<i><a href=""/wiki/Afgekia_mahidolae"" title=""Afgekia mahidolae"">Afgekia mahidolae</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Afgekia_sericea&amp;action=edit&amp;redlink=1"" title=""Afgekia sericea (page does not exist)"">Afgekia sericea</a></i><br/>
Ref: <a class=""external text"" href=""http://www.ildis.org/"" rel=""nofollow"">ILDIS Version 10.01</a>
</p>"
myid,Agapanthus,none,none,none,none,none,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Agapanthus_africanus1.jpg/220px-Agapanthus_africanus1.jpg,"<p><i><b>Agapanthus</b></i> <span class=""nowrap""><span class=""IPA nopopups""><a href=""/wiki/Help:IPA_for_English"" title=""Help:IPA for English"">/<span style=""border-bottom:1px dotted""><span title=""/ˌ/ secondary stress follows"">ˌ</span><span title=""/æ/ short 'a' in 'bad'"">æ</span><span title=""'g' in 'guy'"">ɡ</span><span title=""/ə/ 'a' in 'about'"">ə</span><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""'p' in 'pie'"">p</span><span title=""/æ/ short 'a' in 'bad'"">æ</span><span title=""'n' in 'no'"">n</span><span title=""/θ/ 'th' in 'thigh'"">θ</span><span title=""/ə/ 'a' in 'about'"">ə</span><span title=""'s' in 'sigh'"">s</span></span>/</a></span></span><sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup> is the only <a href=""/wiki/Genus"" title=""Genus"">genus</a> in the subfamily <b>Agapanthoideae</b> of the <a href=""/wiki/Flowering_plant"" title=""Flowering plant"">flowering plant</a> <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> <a href=""/wiki/Amaryllidaceae"" title=""Amaryllidaceae"">Amaryllidaceae</a>.<sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup> The family is in the <a class=""mw-redirect"" href=""/wiki/Monocot"" title=""Monocot"">monocot</a> <a href=""/wiki/Order_(biology)"" title=""Order (biology)"">order</a> <a href=""/wiki/Asparagales"" title=""Asparagales"">Asparagales</a>. The name is derived from scientific Greek: αγάπη (agape) = love, άνθος (anthos) = flower.
</p>"
myid,Agapetes,none,Ericales,Ericaceae,Agapetes,none,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Agapetes_serpens_-_Berlin_Botanical_Garden_-_IMG_8741.JPG/220px-Agapetes_serpens_-_Berlin_Botanical_Garden_-_IMG_8741.JPG,"<p><b>Agapetes</b> is a semi-climbing shrub <a href=""/wiki/Genus"" title=""Genus"">genus</a> native to the <a href=""/wiki/Himalayas"" title=""Himalayas"">Himalayas</a>, grown as an ornamental for its attractive pendulous benches of red tubular flowers blooming over a long period. It is mostly grown in climates from cool temperate to sub-tropical. Propagation is from cuttings.
</p>"
myid,Agastache,none,Lamiales,Lamiaceae,Agastache,none,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Hoverfly_on_Agastache_Blue_Fortune.jpg/220px-Hoverfly_on_Agastache_Blue_Fortune.jpg,"<p><i>Brittonastrum</i> <small>Briq.</small><br/>
<i>Flessera</i> <small>Adans.</small><br/>
<i>Dekinia</i> <small>M.Martens &amp; Galeotti</small><br/>
<i>Lophanthus</i> <small>Benth. <i>non</i> Adans.: <a href=""/wiki/Lophanthus"" title=""Lophanthus"">preoccupied</a></small>
</p>"
myid,Agathis,none,Pinales,Araucariaceae,Agathis,none,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Kauri_Te_Matua_Ngahere.jpg/225px-Kauri_Te_Matua_Ngahere.jpg,"<p><i><b>Agathis</b></i>, commonly known as <b>kauri</b> or <b>dammar</b>, is a relatively small <a href=""/wiki/Genus"" title=""Genus"">genus</a> of 22 species of <a href=""/wiki/Evergreen"" title=""Evergreen"">evergreen</a> <a href=""/wiki/Tree"" title=""Tree"">tree</a>. The genus is part of the ancient <a href=""/wiki/Araucariaceae"" title=""Araucariaceae"">Araucariaceae</a> family of <a class=""mw-redirect"" href=""/wiki/Conifers"" title=""Conifers"">conifers</a>, a group once widespread during the <a href=""/wiki/Jurassic"" title=""Jurassic"">Jurassic</a> period, but now largely restricted to the <a href=""/wiki/Southern_Hemisphere"" title=""Southern Hemisphere"">Southern Hemisphere</a> except for a number of <a class=""mw-redirect"" href=""/wiki/Extant_taxon"" title=""Extant taxon"">extant</a> <a href=""/wiki/Malesia"" title=""Malesia"">Malesian</a> <i>Agathis</i>.<sup class=""reference"" id=""cite_ref-j_1-1""><a href=""#cite_note-j-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-Laubenfels_2-0""><a href=""#cite_note-Laubenfels-2"">[2]</a></sup>
</p>"
myid,Agathosma,none,Sapindales,Rutaceae,nom. cons.,none,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Agathosma_betulina_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-020.jpg/220px-Agathosma_betulina_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-020.jpg,"<p>See text.
</p>"
myid,Agave,none,none,none,none,none,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Wiki_letter_w.svg/40px-Wiki_letter_w.svg.png,"<p>See text. See also <a href=""/wiki/List_of_Agave_species"" title=""List of Agave species"">full listing</a>.
</p>"
myid,Ageratum,none,Asterales,Asteraceae,Ageratum,none,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Ageratumconyzoides1web.jpg/220px-Ageratumconyzoides1web.jpg,"<p><b>Ageratum</b> (<span class=""nowrap""><span class=""IPA nopopups""><a href=""/wiki/Help:IPA_for_English"" title=""Help:IPA for English"">/<span style=""border-bottom:1px dotted""><span title=""/ə/ 'a' in 'about'"">ə</span><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""/dʒ/ 'j' in 'jam'"">dʒ</span><span title=""/ɛr/ 'err' in 'merry'"">ɛr</span><span title=""/ə/ 'a' in 'about'"">ə</span><span title=""'t' in 'tie'"">t</span><span title=""/əm/ 'm' in 'rhythm'"">əm</span></span>/</a></span></span>),<sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup> (<b>whiteweed</b> in the USA), is a genus of 40<sup class=""reference"" id=""cite_ref-fna_3-0""><a href=""#cite_note-fna-3"">[3]</a></sup> to 60 tropical and warm temperate flowering annuals and perennials from the <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> Asteraceae, <a href=""/wiki/Tribe_(biology)"" title=""Tribe (biology)"">tribe</a> Eupatorieae. Most species are <a href=""/wiki/Native_plant"" title=""Native plant"">native</a> to Central America and Mexico but four are native to the United States.<sup class=""reference"" id=""cite_ref-fna_3-1""><a href=""#cite_note-fna-3"">[3]</a></sup>
</p>"
myid,Aglaia,none,Sapindales,Meliaceae,Aglaia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Aglaiaodorata1web.jpg/220px-Aglaiaodorata1web.jpg,"<p>Over 390, <i>see text</i>.
</p>"
myid,Aglaonema,none,Alismatales,Araceae,Aglaonema,none,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Aglaonema_commutatum2.jpg/220px-Aglaonema_commutatum2.jpg,"<p><i><b>Aglaonema</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of <a href=""/wiki/Flowering_plant"" title=""Flowering plant"">flowering plants</a> in the arum family, <a href=""/wiki/Araceae"" title=""Araceae"">Araceae</a>. They are native to <a href=""/wiki/Tropics"" title=""Tropics"">tropical</a> and <a href=""/wiki/Subtropics"" title=""Subtropics"">subtropical</a> regions of <a href=""/wiki/Asia"" title=""Asia"">Asia</a> and <a href=""/wiki/New_Guinea"" title=""New Guinea"">New Guinea</a>.<sup class=""reference"" id=""cite_ref-i_1-0""><a href=""#cite_note-i-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-china_2-0""><a href=""#cite_note-china-2"">[2]</a></sup> They are known commonly as <b>Chinese evergreens</b>.<sup class=""reference"" id=""cite_ref-chen_3-0""><a href=""#cite_note-chen-3"">[3]</a></sup>
</p>"
myid,Agonis,none,Myrtales,Myrtaceae,Agonis,none,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Agonis_flexuosa.jpg/220px-Agonis_flexuosa.jpg,"<p>
</p>"
myid,Agrimonia,none,Rosales,Rosaceae,Agrimonia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Agrimonia-eupatoria.JPG/220px-Agrimonia-eupatoria.JPG,"<p>About 15 species; see text
</p>"
myid,Agrostemma,none,Caryophyllales,Caryophyllaceae,Agrostemma,none,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Kornrade2.jpg/220px-Kornrade2.jpg,"<p>Several, including:
</p>"
myid,Agrostis,none,Poales,Poaceae,Agrostis,none,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Gewoon_struisgras_Agrostis_tenuis.jpg/220px-Gewoon_struisgras_Agrostis_tenuis.jpg,"<p><i><b>Agrostis</b></i> (<b>bent</b> or <b>bentgrass</b>) is a large and very nearly <a href=""/wiki/Cosmopolitan_distribution"" title=""Cosmopolitan distribution"">cosmopolitan</a> genus of plants in the <a href=""/wiki/Poaceae"" title=""Poaceae"">grass family</a>, found in nearly all the countries in the world.<sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup><sup class=""reference"" id=""cite_ref-5""><a href=""#cite_note-5"">[5]</a></sup><sup class=""reference"" id=""cite_ref-6""><a href=""#cite_note-6"">[6]</a></sup><sup class=""reference"" id=""cite_ref-7""><a href=""#cite_note-7"">[7]</a></sup><sup class=""reference"" id=""cite_ref-8""><a href=""#cite_note-8"">[8]</a></sup><sup class=""reference"" id=""cite_ref-9""><a href=""#cite_note-9"">[9]</a></sup><sup class=""reference"" id=""cite_ref-10""><a href=""#cite_note-10"">[10]</a></sup><sup class=""reference"" id=""cite_ref-11""><a href=""#cite_note-11"">[11]</a></sup><sup class=""reference"" id=""cite_ref-12""><a href=""#cite_note-12"">[12]</a></sup><sup class=""reference"" id=""cite_ref-13""><a href=""#cite_note-13"">[13]</a></sup> It has been bred as a GMO creeping bent grass.<sup class=""reference"" id=""cite_ref-watrud_14-0""><a href=""#cite_note-watrud-14"">[14]</a></sup>
</p>"
myid,Aichryson,none,Saxifragales,Crassulaceae,Aichryson,none,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Aichryson_punctatum.jpg/220px-Aichryson_punctatum.jpg,"<p><i>About 15; see text</i>
</p>"
myid,Ailanthus,none,none,none,none,none,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Ailanthus_altissima1.jpg/220px-Ailanthus_altissima1.jpg,"<p>
</p>"
myid,Aiphanes,none,Arecales,Arecaceae,Aiphanes,none,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Aiphanes_horrida_%281%29.jpg/220px-Aiphanes_horrida_%281%29.jpg,"<p><i>Martinezia</i> <small>(<i>sensu</i> <a href=""/wiki/Carl_Sigismund_Kunth"" title=""Carl Sigismund Kunth"">Kunth</a>, not <a class=""mw-redirect"" href=""/wiki/Ruiz_y_Pav%C3%B3n"" title=""Ruiz y Pavón"">Ruiz y Pavón</a>)</small><br/>
<i>Marara</i> <small><a href=""/wiki/Gustav_Karl_Wilhelm_Hermann_Karsten"" title=""Gustav Karl Wilhelm Hermann Karsten"">H.Karst.</a></small><br/>
<i>Curima</i> <small><a href=""/wiki/Orator_F._Cook"" title=""Orator F. Cook"">O.F.Cook</a></small><br/>
<i>Tilmia</i> <small>O.F.Cook</small>
</p>"
myid,Aira,none,Poales,Poaceae,Aira,none,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Aira_caryophyllea_FWS-01.jpg/220px-Aira_caryophyllea_FWS-01.jpg,"<p><i><b>Aira</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of <a href=""/wiki/Old_World"" title=""Old World"">Old World</a> plants in the <a href=""/wiki/Poaceae"" title=""Poaceae"">grass family</a>, native to western and southern <a href=""/wiki/Europe"" title=""Europe"">Europe</a>, central and southwest <a href=""/wiki/Asia"" title=""Asia"">Asia</a>, plus <a href=""/wiki/Africa"" title=""Africa"">Africa</a>. <sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup><sup class=""reference"" id=""cite_ref-5""><a href=""#cite_note-5"">[5]</a></sup>
</p>"
myid,Ajania,none,Asterales,Asteraceae,Ajania,none,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Ajania_pacifica_2.JPG/220px-Ajania_pacifica_2.JPG,"<p><i><b>Ajania</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of flowering plants in the <a href=""/wiki/Asteraceae"" title=""Asteraceae"">daisy family</a>, described as a genus in 1955.<sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup><sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup>
</p>"
myid,Ajuga,none,Lamiales,Lamiaceae,Ajuga,none,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Ajuga_reptans_LC0138.jpg/220px-Ajuga_reptans_LC0138.jpg,"<p><i><b>Ajuga</b></i> <span class=""nowrap""><span class=""IPA nopopups""><a href=""/wiki/Help:IPA_for_English"" title=""Help:IPA for English"">/<span style=""border-bottom:1px dotted""><span title=""/ə/ 'a' in 'about'"">ə</span><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""/dʒ/ 'j' in 'jam'"">dʒ</span><span title=""/uː/ long 'oo' in 'food'"">uː</span><span title=""'g' in 'guy'"">ɡ</span><span title=""/ə/ 'a' in 'about'"">ə</span></span>/</a></span></span>,<sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup> also known as <b>bugleweed</b>,<sup class=""reference"" id=""cite_ref-Hortusthird_5-0""><a href=""#cite_note-Hortusthird-5"">[5]</a></sup> <b>ground pine</b>,<sup class=""reference"" id=""cite_ref-6""><a href=""#cite_note-6"">[6]</a></sup> <b>carpet bugle</b>, or just <b>bugle</b>, is a genus of 40 species<a href=""/wiki/Annual_plant"" title=""Annual plant"">annual</a> and <a href=""/wiki/Perennial_plant"" title=""Perennial plant"">perennial</a> <a class=""mw-redirect"" href=""/wiki/Herbaceous"" title=""Herbaceous"">herbaceous</a> <a href=""/wiki/Flowering_plant"" title=""Flowering plant"">flowering plants</a><sup class=""reference"" id=""cite_ref-7""><a href=""#cite_note-7"">[7]</a></sup>in the mint <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> Lamiaceae, with most species <a href=""/wiki/Native_plant"" title=""Native plant"">native</a> to Europe, Asia,<sup class=""reference"" id=""cite_ref-8""><a href=""#cite_note-8"">[8]</a></sup> and Africa, but also two species in southeastern Australia.<sup class=""reference"" id=""cite_ref-gg_3-1""><a href=""#cite_note-gg-3"">[3]</a></sup> They grow to 5–50 cm tall, with <a class=""mw-redirect"" href=""/wiki/Opposite_leaves"" title=""Opposite leaves"">opposite leaves</a>.<sup class=""reference"" id=""cite_ref-9""><a href=""#cite_note-9"">[9]</a></sup>
</p>"
myid,Akebia,none,Ranunculales,Lardizabalaceae,Akebia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Akebia_quinata02.jpg/220px-Akebia_quinata02.jpg,"<p>See text.
</p>"
myid,Alangium,none,Cornales,Cornaceae,Alangium,none,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Alangium_platanifolium.jpg/220px-Alangium_platanifolium.jpg,"<p>about 40 species. (See text)
</p>"
myid,Rubiaceae,none,Gentianales,none,none,none,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Luculia_gratissima.jpg/220px-Luculia_gratissima.jpg,"<p>see text
</p>"
myid,Albizia,none,Fabales,Fabaceae,Albizia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Albizia_julibrissin4.jpg/220px-Albizia_julibrissin4.jpg,"<p><i><b>Albizia</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of about 150 <a href=""/wiki/Species"" title=""Species"">species</a> of mostly fast-growing <a href=""/wiki/Subtropics"" title=""Subtropics"">subtropical</a> and <a href=""/wiki/Tropics"" title=""Tropics"">tropical</a> <a href=""/wiki/Tree"" title=""Tree"">trees</a> and <a href=""/wiki/Shrub"" title=""Shrub"">shrubs</a> in the subfamily <a href=""/wiki/Mimosoideae"" title=""Mimosoideae"">Mimosoideae</a> of the <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> Fabaceae. The genus is <a href=""/wiki/Pantropical"" title=""Pantropical"">pantropical</a>, occurring in Asia, Africa, Madagascar, America and Australia, but mostly in the <a href=""/wiki/Old_World"" title=""Old World"">Old World</a> tropics. In some locations, some species are considered <a href=""/wiki/Weed"" title=""Weed"">weeds</a>.
</p>"
